Num_line,S,MS,Cat,Num_cat,State,Display,null
5353,1669,525,Entry,1.0,MagEntry,,
5357,1669,860,Input,34.0,Off1A2,,
5358,1669,860,Input,35.0,Off1A3,,
5359,1670,425,Input,1.0,On1A1,,
5360,1670,425,Exit,1.0,MagEntry,1,
5361,1670,425,Entry,2.0,ITI2sec,,
5362,1671,740,Input,33.0,Off1A1,,
5363,1672,430,Exit,2.0,ITI2sec,Time,
5364,1672,430,Entry,3.0,RandomHole,,
5365,1672,440,Exit,3.0,RandomHole,Time,
5367,1672,440,Entry,8.0,hole2,,
5369,1673,440,Exit,8.0,hole2,Time,
5370,1673,440,Entry,9.0,Holdhole2,,
5371,1673,515,Input,3.0,On1A3,,
5372,1673,515,Exit,9.0,Holdhole2,3,
5373,1673,515,Entry,17.0,CorrectResp,,
5378,1673,520,Exit,17.0,CorrectResp,Time,
5379,1673,520,Entry,1.0,MagEntry,,
5383,1673,855,Input,35.0,Off1A3,,
5384,1674,475,Input,1.0,On1A1,,
5385,1674,475,Exit,1.0,MagEntry,1,
5386,1674,475,Entry,2.0,ITI2sec,,
5387,1676,446,Input,33.0,Off1A1,,
5388,1676,480,Exit,2.0,ITI2sec,Time,
5389,1676,480,Entry,3.0,RandomHole,,
5390,1676,490,Exit,3.0,RandomHole,Time,
5392,1676,490,Entry,6.0,hole1,,
5394,1677,490,Exit,6.0,hole1,Time,
5395,1677,490,Entry,7.0,Holdhole1,,
5396,1677,605,Input,2.0,On1A2,,
5397,1677,605,Exit,7.0,Holdhole1,2,
5398,1677,605,Entry,17.0,CorrectResp,,
5403,1677,610,Exit,17.0,CorrectResp,Time,
5404,1677,610,Entry,1.0,MagEntry,,
5408,1677,945,Input,34.0,Off1A2,,
5409,1678,540,Input,1.0,On1A1,,
5410,1678,540,Exit,1.0,MagEntry,1,
5411,1678,540,Entry,2.0,ITI2sec,,
5412,1680,180,Input,33.0,Off1A1,,
5413,1680,545,Exit,2.0,ITI2sec,Time,
5414,1680,545,Entry,3.0,RandomHole,,
5415,1680,555,Exit,3.0,RandomHole,Time,
5417,1680,555,Entry,6.0,hole1,,
5419,1681,555,Exit,6.0,hole1,Time,
5420,1681,555,Entry,7.0,Holdhole1,,
5421,1681,795,Input,2.0,On1A2,,
5422,1681,795,Exit,7.0,Holdhole1,2,
5423,1681,795,Entry,17.0,CorrectResp,,
5428,1681,800,Exit,17.0,CorrectResp,Time,
5429,1681,800,Entry,1.0,MagEntry,,
5433,1682,135,Input,34.0,Off1A2,,
5434,1682,805,Input,1.0,On1A1,,
5435,1682,805,Exit,1.0,MagEntry,1,
5436,1682,805,Entry,2.0,ITI2sec,,
5437,1684,120,Input,33.0,Off1A1,,
5438,1684,810,Exit,2.0,ITI2sec,Time,
5439,1684,810,Entry,3.0,RandomHole,,
5440,1684,820,Exit,3.0,RandomHole,Time,
5442,1684,820,Entry,8.0,hole2,,
5444,1685,820,Exit,8.0,hole2,Time,
5445,1685,820,Entry,9.0,Holdhole2,,
5446,1686,410,Input,2.0,On1A2,,
5447,1686,410,Exit,9.0,Holdhole2,2,
5448,1686,410,Entry,18.0,IncorrectResp,,
5451,1686,420,Exit,18.0,IncorrectResp,Time,
5452,1686,420,Entry,5.0,TimeOut,,
5453,1687,75,Input,34.0,Off1A2,,
5454,1691,426,Exit,5.0,TimeOut,Time,
5455,1691,426,Entry,1.0,MagEntry,,
5459,1705,965,Input,1.0,On1A1,,
5460,1705,965,Exit,1.0,MagEntry,1,
5461,1705,965,Entry,2.0,ITI2sec,,
5462,1706,625,Input,33.0,Off1A1,,
5463,1706,845,Input,1.0,On1A1,,
5464,1707,185,Input,33.0,Off1A1,,
5465,1707,970,Exit,2.0,ITI2sec,Time,
5466,1707,970,Entry,3.0,RandomHole,,
5467,1707,980,Exit,3.0,RandomHole,Time,
5469,1707,980,Entry,14.0,hole5,,
5471,1708,925,Input,3.0,On1A3,,
5472,1708,925,Input,4.0,On1A4,,
5473,1708,925,Exit,14.0,hole5,4,
5474,1708,925,Entry,17.0,CorrectResp,,
5479,1708,930,Exit,17.0,CorrectResp,Time,
5480,1708,930,Entry,1.0,MagEntry,,
5484,1709,590,Input,35.0,Off1A3,,
5485,1709,590,Input,36.0,Off1A4,,
5486,1711,125,Input,1.0,On1A1,,
5487,1711,125,Exit,1.0,MagEntry,1,
5488,1711,125,Entry,2.0,ITI2sec,,
5489,1711,791,Input,33.0,Off1A1,,
5490,1712,286,Input,1.0,On1A1,,
5491,1712,620,Input,33.0,Off1A1,,
5492,1713,130,Exit,2.0,ITI2sec,Time,
5493,1713,130,Entry,3.0,RandomHole,,
5494,1713,140,Exit,3.0,RandomHole,Time,
5496,1713,140,Entry,8.0,hole2,,
5498,1713,795,Input,3.0,On1A3,,
5499,1713,795,Exit,8.0,hole2,3,
5500,1713,795,Entry,17.0,CorrectResp,,
5505,1713,800,Exit,17.0,CorrectResp,Time,
5506,1713,800,Entry,1.0,MagEntry,,
5510,1714,135,Input,35.0,Off1A3,,
5511,1714,530,Input,1.0,On1A1,,
5512,1714,530,Exit,1.0,MagEntry,1,
5513,1714,530,Entry,2.0,ITI2sec,,
5514,1715,845,Input,33.0,Off1A1,,
5515,1716,535,Exit,2.0,ITI2sec,Time,
5516,1716,535,Entry,3.0,RandomHole,,
5517,1716,545,Exit,3.0,RandomHole,Time,
5519,1716,545,Entry,12.0,hole4,,
5521,1717,545,Exit,12.0,hole4,Time,
5522,1717,545,Entry,13.0,Holdhole4,,
5523,1718,70,Input,2.0,On1A2,,
5524,1718,70,Input,3.0,On1A3,,
5525,1718,70,Exit,13.0,Holdhole4,3,
5526,1718,70,Entry,17.0,CorrectResp,,
5531,1718,75,Exit,17.0,CorrectResp,Time,
5532,1718,75,Entry,1.0,MagEntry,,
5536,1718,410,Input,34.0,Off1A2,,
5537,1718,410,Input,35.0,Off1A3,,
5538,1718,970,Input,1.0,On1A1,,
5539,1718,970,Exit,1.0,MagEntry,1,
5540,1718,970,Entry,2.0,ITI2sec,,
5541,1720,610,Input,33.0,Off1A1,,
5542,1720,975,Exit,2.0,ITI2sec,Time,
5543,1720,975,Entry,3.0,RandomHole,,
5544,1720,985,Exit,3.0,RandomHole,Time,
5546,1720,985,Entry,6.0,hole1,,
5548,1721,740,Input,2.0,On1A2,,
5549,1721,740,Exit,6.0,hole1,2,
5550,1721,740,Entry,17.0,CorrectResp,,
5555,1721,745,Exit,17.0,CorrectResp,Time,
5556,1721,745,Entry,1.0,MagEntry,,
5560,1722,730,Input,34.0,Off1A2,,
5561,1723,145,Input,1.0,On1A1,,
5562,1723,145,Exit,1.0,MagEntry,1,
5563,1723,145,Entry,2.0,ITI2sec,,
5564,1724,460,Input,33.0,Off1A1,,
5565,1725,146,Exit,2.0,ITI2sec,Time,
5566,1725,146,Entry,3.0,RandomHole,,
5567,1725,160,Exit,3.0,RandomHole,Time,
5569,1725,160,Entry,12.0,hole4,,
5571,1726,160,Exit,12.0,hole4,Time,
5572,1726,160,Entry,13.0,Holdhole4,,
5573,1726,250,Input,2.0,On1A2,,
5574,1726,250,Input,3.0,On1A3,,
5575,1726,250,Exit,13.0,Holdhole4,3,
5576,1726,250,Entry,17.0,CorrectResp,,
5581,1726,255,Exit,17.0,CorrectResp,Time,
5582,1726,255,Entry,1.0,MagEntry,,
5586,1726,915,Input,34.0,Off1A2,,
5587,1726,915,Input,35.0,Off1A3,,
5588,1728,330,Input,1.0,On1A1,,
5589,1728,330,Exit,1.0,MagEntry,1,
5590,1728,330,Entry,2.0,ITI2sec,,
5591,1728,996,Input,33.0,Off1A1,,
5592,1730,335,Exit,2.0,ITI2sec,Time,
5593,1730,335,Entry,3.0,RandomHole,,
5594,1730,345,Exit,3.0,RandomHole,Time,
5596,1730,345,Entry,10.0,hole3,,
5598,1731,210,Input,4.0,On1A4,,
5599,1731,210,Exit,10.0,hole3,4,
5600,1731,210,Entry,17.0,CorrectResp,,
5605,1731,215,Exit,17.0,CorrectResp,Time,
5606,1731,215,Entry,1.0,MagEntry,,
5610,1731,546,Input,36.0,Off1A4,,
5611,1731,900,Input,1.0,On1A1,,
5612,1731,900,Exit,1.0,MagEntry,1,
5613,1731,900,Entry,2.0,ITI2sec,,
5614,1733,545,Input,33.0,Off1A1,,
5615,1733,905,Exit,2.0,ITI2sec,Time,
5616,1733,905,Entry,3.0,RandomHole,,
5617,1733,915,Exit,3.0,RandomHole,Time,
5619,1733,915,Entry,8.0,hole2,,
5621,1734,915,Exit,8.0,hole2,Time,
5622,1734,915,Entry,9.0,Holdhole2,,
5623,1735,95,Input,3.0,On1A3,,
5624,1735,95,Exit,9.0,Holdhole2,3,
5625,1735,95,Entry,17.0,CorrectResp,,
5630,1735,100,Exit,17.0,CorrectResp,Time,
5631,1735,100,Entry,1.0,MagEntry,,
5635,1735,435,Input,35.0,Off1A3,,
5636,1736,295,Input,1.0,On1A1,,
5637,1736,295,Exit,1.0,MagEntry,1,
5638,1736,295,Entry,2.0,ITI2sec,,
5639,1737,610,Input,33.0,Off1A1,,
5640,1738,300,Exit,2.0,ITI2sec,Time,
5641,1738,300,Entry,3.0,RandomHole,,
5642,1738,310,Exit,3.0,RandomHole,Time,
5644,1738,310,Entry,14.0,hole5,,
5646,1739,310,Exit,14.0,hole5,Time,
5647,1739,310,Entry,15.0,Holdhole5,,
5648,1739,805,Input,3.0,On1A3,,
5649,1739,805,Input,4.0,On1A4,,
5650,1739,805,Exit,15.0,Holdhole5,4,
5651,1739,805,Entry,17.0,CorrectResp,,
5656,1739,810,Exit,17.0,CorrectResp,Time,
5657,1739,810,Entry,1.0,MagEntry,,
5661,1740,145,Input,35.0,Off1A3,,
5662,1740,145,Input,36.0,Off1A4,,
5663,1740,695,Input,1.0,On1A1,,
5664,1740,695,Exit,1.0,MagEntry,1,
5665,1740,695,Entry,2.0,ITI2sec,,
5666,1742,335,Input,33.0,Off1A1,,
5667,1742,700,Exit,2.0,ITI2sec,Time,
5668,1742,700,Entry,3.0,RandomHole,,
5669,1742,710,Exit,3.0,RandomHole,Time,
5671,1742,710,Entry,8.0,hole2,,
5673,1743,710,Exit,8.0,hole2,Time,
5674,1743,710,Entry,9.0,Holdhole2,,
5675,1744,105,Input,3.0,On1A3,,
5676,1744,105,Exit,9.0,Holdhole2,3,
5677,1744,105,Entry,17.0,CorrectResp,,
5682,1744,111,Exit,17.0,CorrectResp,Time,
5683,1744,111,Entry,1.0,MagEntry,,
5687,1744,445,Input,35.0,Off1A3,,
5688,1745,310,Input,1.0,On1A1,,
5689,1745,310,Exit,1.0,MagEntry,1,
5690,1745,310,Entry,2.0,ITI2sec,,
5691,1746,955,Input,33.0,Off1A1,,
5692,1747,315,Exit,2.0,ITI2sec,Time,
5693,1747,315,Entry,3.0,RandomHole,,
5694,1747,325,Exit,3.0,RandomHole,Time,
5696,1747,325,Entry,12.0,hole4,,
5698,1748,325,Exit,12.0,hole4,Time,
5699,1748,325,Entry,13.0,Holdhole4,,
5700,1749,325,Exit,13.0,Holdhole4,Time,
5701,1749,325,Entry,16.0,Omission,,
5704,1749,335,Exit,16.0,Omission,Time,
5705,1749,335,Entry,5.0,TimeOut,,
5706,1749,765,Input,2.0,On1A2,,
5707,1749,765,Input,3.0,On1A3,,
5708,1750,430,Input,34.0,Off1A2,,
5709,1750,430,Input,35.0,Off1A3,,
5710,1754,340,Exit,5.0,TimeOut,Time,
5711,1754,340,Entry,1.0,MagEntry,,
5715,1758,125,Input,1.0,On1A1,,
5716,1758,125,Exit,1.0,MagEntry,1,
5717,1758,125,Entry,2.0,ITI2sec,,
5718,1759,115,Input,33.0,Off1A1,,
5719,1760,130,Exit,2.0,ITI2sec,Time,
5720,1760,130,Entry,3.0,RandomHole,,
5721,1760,141,Exit,3.0,RandomHole,Time,
5723,1760,141,Entry,6.0,hole1,,
5725,1761,100,Input,2.0,On1A2,,
5726,1761,100,Exit,6.0,hole1,2,
5727,1761,100,Entry,17.0,CorrectResp,,
5732,1761,105,Exit,17.0,CorrectResp,Time,
5733,1761,105,Entry,1.0,MagEntry,,
5737,1761,765,Input,34.0,Off1A2,,
5738,1762,135,Input,1.0,On1A1,,
5739,1762,135,Exit,1.0,MagEntry,1,
5740,1762,135,Entry,2.0,ITI2sec,,
5741,1763,455,Input,33.0,Off1A1,,
5742,1764,140,Exit,2.0,ITI2sec,Time,
5743,1764,140,Entry,3.0,RandomHole,,
5744,1764,150,Exit,3.0,RandomHole,Time,
5746,1764,150,Entry,6.0,hole1,,
5748,1764,770,Input,2.0,On1A2,,
5749,1764,770,Exit,6.0,hole1,2,
5750,1764,770,Entry,17.0,CorrectResp,,
5755,1764,775,Exit,17.0,CorrectResp,Time,
5756,1764,775,Entry,1.0,MagEntry,,
5760,1765,435,Input,34.0,Off1A2,,
5761,1766,120,Input,1.0,On1A1,,
5762,1766,120,Exit,1.0,MagEntry,1,
5763,1766,120,Entry,2.0,ITI2sec,,
5764,1767,435,Input,33.0,Off1A1,,
5765,1768,125,Exit,2.0,ITI2sec,Time,
5766,1768,125,Entry,3.0,RandomHole,,
5767,1768,135,Exit,3.0,RandomHole,Time,
5769,1768,135,Entry,8.0,hole2,,
5771,1769,15,Input,3.0,On1A3,,
5772,1769,15,Exit,8.0,hole2,3,
5773,1769,15,Entry,17.0,CorrectResp,,
5778,1769,20,Exit,17.0,CorrectResp,Time,
5779,1769,20,Entry,1.0,MagEntry,,
5783,1769,355,Input,35.0,Off1A3,,
5784,1770,70,Input,1.0,On1A1,,
5785,1770,70,Exit,1.0,MagEntry,1,
5786,1770,70,Entry,2.0,ITI2sec,,
5787,1771,385,Input,33.0,Off1A1,,
5788,1772,75,Exit,2.0,ITI2sec,Time,
5789,1772,75,Entry,3.0,RandomHole,,
5790,1772,85,Exit,3.0,RandomHole,Time,
5792,1772,85,Entry,6.0,hole1,,
5794,1772,870,Input,2.0,On1A2,,
5795,1772,870,Exit,6.0,hole1,2,
5796,1772,870,Entry,17.0,CorrectResp,,
5801,1772,876,Exit,17.0,CorrectResp,Time,
5802,1772,876,Entry,1.0,MagEntry,,
5806,1773,210,Input,34.0,Off1A2,,
5807,1773,955,Input,1.0,On1A1,,
5808,1773,955,Exit,1.0,MagEntry,1,
5809,1773,955,Entry,2.0,ITI2sec,,
5810,1775,275,Input,33.0,Off1A1,,
5811,1775,960,Exit,2.0,ITI2sec,Time,
5812,1775,960,Entry,3.0,RandomHole,,
5813,1775,971,Exit,3.0,RandomHole,Time,
5815,1775,971,Entry,8.0,hole2,,
5817,1776,976,Exit,8.0,hole2,Time,
5818,1776,976,Entry,9.0,Holdhole2,,
5819,1777,790,Input,3.0,On1A3,,
5820,1777,790,Exit,9.0,Holdhole2,3,
5821,1777,790,Entry,17.0,CorrectResp,,
5826,1777,795,Exit,17.0,CorrectResp,Time,
5827,1777,795,Entry,1.0,MagEntry,,
5831,1778,125,Input,35.0,Off1A3,,
5832,1778,925,Input,1.0,On1A1,,
5833,1778,925,Exit,1.0,MagEntry,1,
5834,1778,925,Entry,2.0,ITI2sec,,
5835,1780,245,Input,33.0,Off1A1,,
5836,1780,930,Exit,2.0,ITI2sec,Time,
5837,1780,930,Entry,3.0,RandomHole,,
5838,1780,940,Exit,3.0,RandomHole,Time,
5840,1780,940,Entry,12.0,hole4,,
5842,1781,940,Exit,12.0,hole4,Time,
5843,1781,940,Entry,13.0,Holdhole4,,
5844,1782,940,Exit,13.0,Holdhole4,Time,
5845,1782,940,Entry,16.0,Omission,,
5848,1782,950,Exit,16.0,Omission,Time,
5849,1782,950,Entry,5.0,TimeOut,,
5850,1787,955,Exit,5.0,TimeOut,Time,
5851,1787,955,Entry,1.0,MagEntry,,
5855,1817,980,Input,1.0,On1A1,,
5856,1817,980,Exit,1.0,MagEntry,1,
5857,1817,980,Entry,2.0,ITI2sec,,
5858,1818,645,Input,33.0,Off1A1,,
5859,1819,986,Exit,2.0,ITI2sec,Time,
5860,1819,986,Entry,3.0,RandomHole,,
5861,1820,0,Exit,3.0,RandomHole,Time,
5863,1820,0,Entry,14.0,hole5,,
5865,1820,461,Input,3.0,On1A3,,
5866,1820,461,Input,4.0,On1A4,,
5867,1820,461,Exit,14.0,hole5,4,
5868,1820,461,Entry,17.0,CorrectResp,,
5873,1820,470,Exit,17.0,CorrectResp,Time,
5874,1820,470,Entry,1.0,MagEntry,,
5878,1820,795,Input,35.0,Off1A3,,
5879,1820,795,Input,36.0,Off1A4,,
5880,1821,170,Input,1.0,On1A1,,
5881,1821,170,Exit,1.0,MagEntry,1,
5882,1821,170,Entry,2.0,ITI2sec,,
5883,1822,485,Input,33.0,Off1A1,,
5884,1823,175,Exit,2.0,ITI2sec,Time,
5885,1823,175,Entry,3.0,RandomHole,,
5886,1823,185,Exit,3.0,RandomHole,Time,
5888,1823,185,Entry,6.0,hole1,,
5890,1824,25,Input,2.0,On1A2,,
5891,1824,25,Exit,6.0,hole1,2,
5892,1824,25,Entry,17.0,CorrectResp,,
5897,1824,30,Exit,17.0,CorrectResp,Time,
5898,1824,30,Entry,1.0,MagEntry,,
5902,1824,690,Input,34.0,Off1A2,,
5903,1825,185,Input,1.0,On1A1,,
5904,1825,185,Exit,1.0,MagEntry,1,
5905,1825,185,Entry,2.0,ITI2sec,,
5906,1826,180,Input,33.0,Off1A1,,
5907,1827,190,Exit,2.0,ITI2sec,Time,
5908,1827,190,Entry,3.0,RandomHole,,
5909,1827,201,Exit,3.0,RandomHole,Time,
5911,1827,201,Entry,14.0,hole5,,
5913,1827,965,Input,3.0,On1A3,,
5914,1827,965,Input,4.0,On1A4,,
5915,1827,965,Exit,14.0,hole5,4,
5916,1827,965,Entry,17.0,CorrectResp,,
5921,1827,970,Exit,17.0,CorrectResp,Time,
5922,1827,970,Entry,1.0,MagEntry,,
5926,1828,305,Input,35.0,Off1A3,,
5927,1828,305,Input,36.0,Off1A4,,
5928,1828,900,Input,1.0,On1A1,,
5929,1828,900,Exit,1.0,MagEntry,1,
5930,1828,900,Entry,2.0,ITI2sec,,
5931,1830,540,Input,33.0,Off1A1,,
5932,1830,905,Exit,2.0,ITI2sec,Time,
5933,1830,905,Entry,3.0,RandomHole,,
5934,1830,915,Exit,3.0,RandomHole,Time,
5936,1830,915,Entry,6.0,hole1,,
5938,1831,915,Exit,6.0,hole1,Time,
5939,1831,915,Entry,7.0,Holdhole1,,
5940,1832,385,Input,2.0,On1A2,,
5941,1832,385,Exit,7.0,Holdhole1,2,
5942,1832,385,Entry,17.0,CorrectResp,,
5947,1832,390,Exit,17.0,CorrectResp,Time,
5948,1832,390,Entry,1.0,MagEntry,,
5952,1832,720,Input,34.0,Off1A2,,
5953,1835,760,Input,33.0,Off1A1,,
5954,1841,745,Input,1.0,On1A1,,
5955,1841,745,Exit,1.0,MagEntry,1,
5956,1841,745,Entry,2.0,ITI2sec,,
5957,1842,85,Input,33.0,Off1A1,,
5958,1843,750,Exit,2.0,ITI2sec,Time,
5959,1843,750,Entry,3.0,RandomHole,,
5960,1843,760,Exit,3.0,RandomHole,Time,
5962,1843,760,Entry,14.0,hole5,,
5964,1844,220,Input,3.0,On1A3,,
5965,1844,220,Input,4.0,On1A4,,
5966,1844,220,Exit,14.0,hole5,4,
5967,1844,220,Entry,17.0,CorrectResp,,
5972,1844,225,Exit,17.0,CorrectResp,Time,
5973,1844,225,Entry,1.0,MagEntry,,
5977,1844,560,Input,35.0,Off1A3,,
5978,1844,560,Input,36.0,Off1A4,,
5979,1844,960,Input,1.0,On1A1,,
5980,1844,960,Exit,1.0,MagEntry,1,
5981,1844,960,Entry,2.0,ITI2sec,,
5982,1846,931,Input,33.0,Off1A1,,
5983,1846,965,Exit,2.0,ITI2sec,Time,
5984,1846,965,Entry,3.0,RandomHole,,
5985,1846,975,Exit,3.0,RandomHole,Time,
5987,1846,975,Entry,6.0,hole1,,
5989,1847,976,Exit,6.0,hole1,Time,
5990,1847,976,Entry,7.0,Holdhole1,,
5991,1848,980,Exit,7.0,Holdhole1,Time,
5992,1848,980,Entry,16.0,Omission,,
5995,1848,990,Exit,16.0,Omission,Time,
5996,1848,990,Entry,5.0,TimeOut,,
5997,1850,430,Input,3.0,On1A3,,
5998,1850,770,Input,35.0,Off1A3,,
5999,1853,995,Exit,5.0,TimeOut,Time,
6000,1853,995,Entry,1.0,MagEntry,,
6004,1855,275,Input,1.0,On1A1,,
6005,1855,275,Exit,1.0,MagEntry,1,
6006,1855,275,Entry,2.0,ITI2sec,,
6007,1856,265,Input,33.0,Off1A1,,
6008,1857,280,Exit,2.0,ITI2sec,Time,
6009,1857,280,Entry,3.0,RandomHole,,
6010,1857,290,Exit,3.0,RandomHole,Time,
6012,1857,290,Entry,6.0,hole1,,
6014,1858,290,Exit,6.0,hole1,Time,
6015,1858,290,Entry,7.0,Holdhole1,,
6016,1859,290,Exit,7.0,Holdhole1,Time,
6017,1859,290,Entry,16.0,Omission,,
6020,1859,300,Exit,16.0,Omission,Time,
6021,1859,300,Entry,5.0,TimeOut,,
6022,1863,485,Input,3.0,On1A3,,
6023,1863,815,Input,4.0,On1A4,,
6024,1863,825,Input,35.0,Off1A3,,
6025,1864,150,Input,36.0,Off1A4,,
6026,1864,305,Exit,5.0,TimeOut,Time,
6027,1864,305,Entry,1.0,MagEntry,,
6031,1865,815,Input,1.0,On1A1,,
6032,1865,815,Exit,1.0,MagEntry,1,
6033,1865,815,Entry,2.0,ITI2sec,,
6034,1866,480,Input,33.0,Off1A1,,
6035,1867,820,Exit,2.0,ITI2sec,Time,
6036,1867,820,Entry,3.0,RandomHole,,
6037,1867,830,Exit,3.0,RandomHole,Time,
6039,1867,830,Entry,8.0,hole2,,
6041,1868,351,Input,3.0,On1A3,,
6042,1868,351,Exit,8.0,hole2,3,
6043,1868,351,Entry,17.0,CorrectResp,,
6048,1868,360,Exit,17.0,CorrectResp,Time,
6049,1868,360,Entry,1.0,MagEntry,,
6053,1868,690,Input,35.0,Off1A3,,
6054,1869,10,Input,1.0,On1A1,,
6055,1869,10,Exit,1.0,MagEntry,1,
6056,1869,10,Entry,2.0,ITI2sec,,
6057,1870,650,Input,33.0,Off1A1,,
6058,1871,15,Exit,2.0,ITI2sec,Time,
6059,1871,15,Entry,3.0,RandomHole,,
6060,1871,25,Exit,3.0,RandomHole,Time,
6062,1871,25,Entry,12.0,hole4,,
6064,1872,25,Exit,12.0,hole4,Time,
6065,1872,25,Entry,13.0,Holdhole4,,
6066,1872,240,Input,2.0,On1A2,,
6067,1872,240,Input,3.0,On1A3,,
6068,1872,240,Exit,13.0,Holdhole4,3,
6069,1872,240,Entry,17.0,CorrectResp,,
6074,1872,245,Exit,17.0,CorrectResp,Time,
6075,1872,245,Entry,1.0,MagEntry,,
6079,1872,580,Input,34.0,Off1A2,,
6080,1872,580,Input,35.0,Off1A3,,
6081,1873,45,Input,1.0,On1A1,,
6082,1873,45,Exit,1.0,MagEntry,1,
6083,1873,45,Entry,2.0,ITI2sec,,
6084,1875,10,Input,33.0,Off1A1,,
6085,1875,50,Exit,2.0,ITI2sec,Time,
6086,1875,50,Entry,3.0,RandomHole,,
6087,1875,60,Exit,3.0,RandomHole,Time,
6089,1875,60,Entry,12.0,hole4,,
6091,1876,50,Input,2.0,On1A2,,
6092,1876,50,Input,3.0,On1A3,,
6093,1876,50,Exit,12.0,hole4,3,
6094,1876,50,Entry,17.0,CorrectResp,,
6099,1876,55,Exit,17.0,CorrectResp,Time,
6100,1876,55,Entry,1.0,MagEntry,,
6104,1876,390,Input,34.0,Off1A2,,
6105,1876,390,Input,35.0,Off1A3,,
6106,1876,800,Input,1.0,On1A1,,
6107,1876,800,Exit,1.0,MagEntry,1,
6108,1876,800,Entry,2.0,ITI2sec,,
6109,1878,115,Input,33.0,Off1A1,,
6110,1878,805,Exit,2.0,ITI2sec,Time,
6111,1878,805,Entry,3.0,RandomHole,,
6112,1878,815,Exit,3.0,RandomHole,Time,
6114,1878,815,Entry,14.0,hole5,,
6116,1879,405,Input,3.0,On1A3,,
6117,1879,405,Input,4.0,On1A4,,
6118,1879,405,Exit,14.0,hole5,4,
6119,1879,405,Entry,17.0,CorrectResp,,
6124,1879,410,Exit,17.0,CorrectResp,Time,
6125,1879,410,Entry,1.0,MagEntry,,
6129,1879,745,Input,35.0,Off1A3,,
6130,1879,745,Input,36.0,Off1A4,,
6131,1879,780,Input,3.0,On1A3,,
6132,1879,780,Input,4.0,On1A4,,
6133,1880,120,Input,35.0,Off1A3,,
6134,1880,120,Input,36.0,Off1A4,,
6135,1880,680,Input,1.0,On1A1,,
6136,1880,680,Exit,1.0,MagEntry,1,
6137,1880,680,Entry,2.0,ITI2sec,,
6138,1882,0,Input,33.0,Off1A1,,
6139,1882,685,Exit,2.0,ITI2sec,Time,
6140,1882,685,Entry,3.0,RandomHole,,
6141,1882,695,Exit,3.0,RandomHole,Time,
6143,1882,695,Entry,8.0,hole2,,
6145,1883,695,Exit,8.0,hole2,Time,
6146,1883,695,Entry,9.0,Holdhole2,,
6147,1884,635,Input,3.0,On1A3,,
6148,1884,635,Exit,9.0,Holdhole2,3,
6149,1884,635,Entry,17.0,CorrectResp,,
6154,1884,640,Exit,17.0,CorrectResp,Time,
6155,1884,640,Entry,1.0,MagEntry,,
6159,1884,975,Input,35.0,Off1A3,,
6160,1885,675,Input,1.0,On1A1,,
6161,1885,675,Exit,1.0,MagEntry,1,
6162,1885,675,Entry,2.0,ITI2sec,,
6163,1887,645,Input,33.0,Off1A1,,
6164,1887,680,Exit,2.0,ITI2sec,Time,
6165,1887,680,Entry,3.0,RandomHole,,
6166,1887,690,Exit,3.0,RandomHole,Time,
6168,1887,690,Entry,12.0,hole4,,
6170,1888,690,Exit,12.0,hole4,Time,
6171,1888,690,Entry,13.0,Holdhole4,,
6172,1889,155,Input,2.0,On1A2,,
6173,1889,155,Input,3.0,On1A3,,
6174,1889,155,Exit,13.0,Holdhole4,3,
6175,1889,155,Entry,17.0,CorrectResp,,
6180,1889,160,Exit,17.0,CorrectResp,Time,
6181,1889,160,Entry,1.0,MagEntry,,
6185,1889,495,Input,34.0,Off1A2,,
6186,1889,495,Input,35.0,Off1A3,,
6187,1890,55,Input,1.0,On1A1,,
6188,1890,55,Exit,1.0,MagEntry,1,
6189,1890,55,Entry,2.0,ITI2sec,,
6190,1891,695,Input,33.0,Off1A1,,
6191,1892,60,Exit,2.0,ITI2sec,Time,
6192,1892,60,Entry,3.0,RandomHole,,
6193,1892,70,Exit,3.0,RandomHole,Time,
6195,1892,70,Entry,8.0,hole2,,
6197,1893,70,Exit,8.0,hole2,Time,
6198,1893,70,Entry,9.0,Holdhole2,,
6199,1893,825,Input,3.0,On1A3,,
6200,1893,825,Exit,9.0,Holdhole2,3,
6201,1893,825,Entry,17.0,CorrectResp,,
6206,1893,830,Exit,17.0,CorrectResp,Time,
6207,1893,830,Entry,1.0,MagEntry,,
6211,1894,165,Input,35.0,Off1A3,,
6212,1894,915,Input,1.0,On1A1,,
6213,1894,915,Exit,1.0,MagEntry,1,
6214,1894,915,Entry,2.0,ITI2sec,,
6215,1896,555,Input,33.0,Off1A1,,
6216,1896,920,Exit,2.0,ITI2sec,Time,
6217,1896,920,Entry,3.0,RandomHole,,
6218,1896,930,Exit,3.0,RandomHole,Time,
6220,1896,930,Entry,12.0,hole4,,
6222,1897,930,Exit,12.0,hole4,Time,
6223,1897,930,Entry,13.0,Holdhole4,,
6224,1898,930,Exit,13.0,Holdhole4,Time,
6225,1898,930,Entry,16.0,Omission,,
6228,1898,940,Exit,16.0,Omission,Time,
6229,1898,940,Entry,5.0,TimeOut,,
6230,1902,25,Input,2.0,On1A2,,
6231,1902,365,Input,34.0,Off1A2,,
6232,1903,945,Exit,5.0,TimeOut,Time,
6233,1903,945,Entry,1.0,MagEntry,,
